state,county,state_house_blue_perc,density_km,days_counted,case_count_28_days,death_count_28_days,confirmed_infection(%_of_pop),death_perc(%_of_case),avg_daily_case_increase(%_of_pop),case_count_28_days(%_of_pop),death_count_28_days(%_of_case),years_of_potential_life_lost_rate,percent_fair_or_poor_health,percent_low_birthweight,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_with_access_to_exercise_opportunities,percent_excessive_drinking,percent_driving_deaths_with_alcohol_involvement,chlamydia_rate,teen_birth_rate,percent_uninsured,primary_care_physicians_rate,dentist_rate,mental_health_provider_rate,preventable_hospitalization_rate,percent_with_annual_mammogram,percent_vaccinated,high_school_graduation_rate,percent_some_college,labor_force,percent_unemployed,percent_children_in_poverty,80th_percentile_income,20th_percentile_income,percent_single_parent_households,social_association_rate,injury_death_rate,average_daily_pm2_5,presence_of_water_violation,percent_severe_housing_problems,severe_housing_cost_burden,overcrowding,inadequate_facilities,percent_drive_alone_to_work,percent_long_commute_drives_alone,life_expectancy,age_adjusted_death_rate,percent_frequent_physical_distress,percent_frequent_mental_distress,percent_adults_with_diabetes,percent_food_insecure,percent_limited_access_to_healthy_foods,percent_insufficient_sleep,percent_uninsured_2,percent_uninsured_3,other_primary_care_provider_rate,median_household_income,household_income_white,segregation_index_2,average_traffic_volume_per_meter_of_major_roadways,percent_homeowners,percent_severe_housing_cost_burden,percent_less_than_18_years_of_age,percent_65_and_over,percent_black,percent_american_indian_alaska_native,percent_asian,percent_native_hawaiian_other_pacific_islander,percent_hispanic,percent_non_hispanic_white,percent_not_proficient_in_english,percent_female,percent_rural
Texas,Brazos,38.71,146.792,52,197,16,0.11488578737153883,7.03125,0.0022093420648372853,0.0884082035632545,8.121827411167512,4877.9487222,17.973388847,7.6380852183000005,14.152728089000002,29.1,5.8,20.1,88.634905646,18.956604174000002,29.292929293,702.8,18.112259303,16.900472534000002,85.2668,51.59686,86.87676,4681.0,47.0,53.0,85.7,69.743257527,116882.0,2.839616023,20.2,104400.0,17455.0,33.943379403,7.5842570569,36.465197214,10.1,t,27.000461771999998,24.156884033,3.6743848539,0.7322382743000001,79.39043225,10.6,81.263168605,267.98686797,12.899665786,13.053714972,8.0,20.3,12.433637868,33.689383291,19.165047196,10.659824353,59.53483000000001,50113.0,54917.0,28.886516204,275.71775389,46.161435999,23.154804224,20.588027765,9.1560165463,10.428739007999999,0.6742871254999999,6.5739687244,0.1159826776,26.025542649000002,55.284488309,4.6001157323,49.450074529,12.063576784
Texas,Brown,38.71,15.564,49,36,5,0.09986072057393636,15.789473684210526,0.0020379738892640073,0.09460489317530812,13.88888888888889,9384.3393506,18.475035705,9.1098748261,15.156660418,38.6,6.5,33.7,64.869049494,18.417298375,31.578947368,562.4,35.025706940999996,18.688312572,49.93036,42.189640000000004,181.94283000000001,3495.0,32.0,41.0,96.5,55.211594203000004,16152.0,3.7332838039,21.2,90225.0,21850.0,27.463186879000002,17.607021785,71.128626901,8.3,t,10.890718563,9.1426403642,1.3847305388999998,0.7110778443000001,85.60894991100001,11.1,75.662292943,482.53824516,11.701459747000001,12.695954024,12.7,15.8,13.727854504000002,33.760491901,22.163850632,10.482395976,81.74243,47097.0,46469.0,29.378596628,124.33261467,72.274543379,9.3632677579,22.149562281999998,19.924058644000002,3.5465668177999996,0.8569771120999999,0.8068769117,0.0791055796,22.748127835,70.978799705,1.9507559878,50.522096825,40.40046187
Texas,Cameron,38.71,180.53900000000002,50,421,18,0.11398902590123311,4.140786749482402,0.002279780518024662,0.09935689421204791,4.275534441805226,6293.3182164,31.356670730999998,8.1357393607,13.181444550999998,30.8,7.3,24.5,65.609275762,15.492334581,19.161676647,557.4,51.238876145,29.035257156999997,48.85244,31.61063,56.61606,5259.0,34.0,42.0,89.5,47.104895105,166001.0,6.165625508300001,40.2,81705.0,14433.0,37.329299647,5.050445454,32.523542879000004,9.3,t,24.441421387,14.06631016,12.004287245,1.5046582571,84.883131223,21.4,80.914610073,321.25526239,17.176823410999997,14.171569471,10.5,11.4,14.164701,34.487258523,37.952656022,12.753077589,66.52387,38106.0,52670.0,27.705390936999997,277.00769512,66.655842838,15.056313493,30.325683875,13.544212423,0.38498919579999996,0.6664181851,0.7980505204,0.0750162771,89.813827529,8.756852902,17.049039363,51.321277258,8.4208064596
Texas,Cass,38.71,12.356,49,16,2,0.05664400906304145,11.76470588235294,0.0011560001849600296,0.053312008529921365,12.5,9286.4839414,17.74558908,7.810552555,15.487323412,37.3,6.5,33.5,36.314994748000004,16.935719066,34.285714286,343.2,45.637800355,16.021957286,26.656,29.88147,23.241139999999998,5262.0,34.0,35.0,96.9,42.689335394000004,12335.0,5.0587758411,32.0,86808.0,19033.0,35.319211533,16.993202719,83.399523431,9.9,t,11.597281223,7.9385964912,3.2710280374000003,1.5293118097,88.372295125,38.4,75.969035904,475.33461766,11.62020722,13.001208529000001,20.3,21.0,3.4361408554,32.360147603,19.052757794,8.8888888889,49.80245,44154.0,48830.0,24.649569568,41.966378686,78.089744677,9.1685193419,22.583751121,22.112287925,16.677180517,0.6673528338,0.4747833593,0.0531226136,4.701351306499999,76.27743285,0.3985317252,51.58869816399999,74.011948529
Texas,Chambers,38.71,26.719,45,47,0,0.11582732076928645,0.0,0.002573940461539699,0.11341425158659299,0.0,7236.6790991,17.112090658,8.2658475286,14.996608427,28.0,7.4,26.3,70.332801459,20.605660915999998,17.441860465,118.2,23.543495610999997,16.388206388,9.652280000000001,4.71098,25.9104,9209.0,29.0,28.0,97.7,64.334106729,19157.0,5.407944876499999,10.9,153426.0,27920.0,29.055132069000003,6.0326729567,65.736397048,9.9,t,11.415349017,9.1376582278,1.3035094484999998,1.3112225222,89.442433838,47.8,77.906776704,379.07141739,10.892491439,11.856433499000001,7.9,15.1,5.1583231651,31.978925846,19.361949421,10.478285668,54.176280000000006,89513.0,86706.0,24.396882204,101.00192518,83.923423756,11.863106199999999,27.990295379000003,11.80100815,7.982757808500001,1.0317049041,1.2837424035,0.1154190418,22.845903802,66.33768313899999,4.010880580299999,49.3451736,45.720310006999995
Texas,Collin,38.71,441.531,60,584,14,0.0916870100443171,3.0371203599550056,0.0015281168340719518,0.06023083674452327,2.3972602739726026,4191.532301,12.532515096,7.772314425399999,11.502614335,27.9,7.8,19.7,90.128984675,19.256086289000002,32.388663968,502.0,11.125943698,12.074848372,94.67792,67.75135,113.51585,4396.0,47.0,55.0,96.8,80.2110876,545243.0,3.3108173787,6.7,171833.0,43050.0,18.764248974,6.7037746377,38.653270825999996,10.9,f,12.80007621,10.608276416,2.2989965706,0.4810745586,81.246015457,46.4,82.649827214,212.49455574,8.7328478525,9.7913994944,8.8,14.2,2.2531458778,32.259662708,13.955727769000001,8.253147449,71.92985,96936.0,101122.0,25.745690059,315.07429368,65.602288915,11.061530513,25.914245294,11.008848466,10.091867251,0.6981075386,15.880180590999998,0.0961054414,15.420744847,55.949583444,4.0382502046,50.773121517,5.2427266371
Texas,Comal,38.71,96.84700000000001,45,65,6,0.04609634846002737,9.230769230769232,0.0010243632991117195,0.04609634846002737,9.230769230769232,5752.044658899999,15.188534792999999,7.8039215686,12.558235487000001,30.3,8.0,20.9,83.90552400600001,19.861001888,25.555555555999998,391.5,23.825444308,14.37621663,69.49911,67.39771,128.05563999999998,4179.0,39.0,44.0,93.8,66.887926888,70132.0,3.2139394285000003,10.2,142813.0,34141.0,24.401820546,9.0774347737,59.682794808999994,10.2,f,13.564181738,10.154943708,2.8120864579,1.5659461844,81.642749492,48.2,79.855932056,282.99756657,10.399857265,11.27663562,5.4,11.8,5.912427192000001,30.296659151999997,16.441748922000002,9.5261933508,64.7018,76523.0,80933.0,21.784060899,272.94111588,75.07514876399999,10.135318846,22.695503899000002,18.082130846,2.1904254816999997,0.8680824678,1.3958065147,0.0923348588,27.759093636,67.01488815399999,2.0237028653999998,50.57523943,46.145549081999995
Texas,Dallas,38.71,1148.8139999999999,59,2763,72,0.20506862102524379,2.5144347178245483,0.0034757393394109115,0.10553261312958626,2.6058631921824107,6851.485536,19.308991615,8.5024997727,14.893746644,30.0,6.9,24.3,96.27462746100001,18.078899824,31.605471561999998,703.4,38.932795304,23.042737921999997,69.4384,83.6691,147.28339,4967.0,40.0,51.0,84.0,57.481493814,1359225.0,3.7287424819,20.7,115244.0,25267.0,39.157222035,7.3219695754,55.770291501,10.0,t,21.561920093,15.569253865,6.752632638,0.9323227581,78.609547209,42.3,78.948529208,344.01994922,12.115879626,12.495639808,8.1,17.2,6.9698517966999995,32.811043795,27.238015755,13.459653708,106.11228,59838.0,77951.0,37.909295485,759.89327563,50.145648638000004,15.669751435999999,26.146763253000003,10.734589646,22.585576009,1.0845895703,6.738565728999999,0.11164725380000001,40.502401269,28.642202586,11.5987786,50.648198555,0.6883041916
Texas,DeWitt,38.71,8.592,50,15,1,0.07416196974191634,6.666666666666667,0.0014832393948383269,0.07416196974191634,6.666666666666667,8227.598641300001,21.848624731999998,8.5047248471,15.261431491,26.6,7.3,34.2,60.113449769,17.398652838,21.739130435,459.8,47.255722373000005,17.878272696,54.38544,24.768420000000003,14.86105,5546.0,34.0,29.0,96.5,43.746452223,9784.0,3.1479967294,25.2,110225.0,20033.0,28.91646355,17.304459605999998,67.14740314699999,9.6,f,13.230119634000001,9.9502487562,3.4342012667,0.9852216748999999,84.971537002,30.4,76.490465847,439.96147565,12.272098005999998,12.660612213,15.3,14.3,7.9000412421,31.570713673,21.099931621,10.924190800999998,64.39788,49208.0,64346.0,21.534703814,84.17427627,75.183408578,9.5060993752,22.430276911,19.928666964,8.4212612077,0.9511071482,0.3566651806,0.0396294645,35.537722296999995,54.678753653,1.8188470181999998,47.481052162,49.624322038
Texas,Deaf Smith,38.71,4.8580000000000005,48,37,0,0.24421320874920366,0.0,0.005087775182275076,0.19643236355914206,0.0,7893.8799532,25.437416955,7.7872340426,14.667277633,26.7,8.3,20.0,80.817674995,17.754238791,6.666666666699999,398.2,78.834115806,25.17211704,10.61797,31.982940000000003,5.33049,4265.0,29.0,35.0,88.1,47.994024755,8474.0,2.8085909842000003,25.3,96718.0,25096.0,31.662404092,9.556169038,56.041364871999996,7.0,f,11.513157895,7.6974231089,4.5230263158,0.9046052631999999,85.553266271,11.0,77.758395365,402.33271854,13.163865745999999,12.714939145,5.9,8.7,9.0963770103,32.523754045,32.171581769,13.072643979,106.60981000000001,44230.0,66270.0,20.207367441,30.239252644,63.283922463,8.1639865701,31.044776119,12.670575693,1.012793177,1.7430703625,0.6343283582,0.0692963753,73.496801706,24.131130064,10.164771409,50.058635394,17.711129465
Texas,Denton,38.71,363.57,54,738,20,0.10786764090360078,2.771618625277162,0.0019975489056222365,0.08825534255749154,2.710027100271003,4350.022975899999,14.428852499000001,7.4274277199,13.069650279000001,25.2,7.6,20.2,94.47642217,22.409273498,25.333333333000002,305.3,14.642223168,12.945109521,63.381209999999996,56.456790000000005,111.98234,4892.0,44.0,52.0,94.5,77.143764815,482610.0,3.1746130416000002,8.1,156810.0,38378.0,22.215328557,5.811937192799999,36.15476818,10.9,f,14.313932052,11.642873415,2.5358365627,0.8032657361,80.93017828800001,47.5,81.82897515,230.54772986,9.668613404,10.68205027,8.7,14.3,4.3475784252,29.319281649,14.806648035999999,8.7155860209,64.7216,88384.0,93666.0,30.043413898,348.47871828,64.482259488,11.676482108,24.677556038000002,10.175493328,10.096453815,0.8387035192,9.5002234991,0.1109346917,19.524389335,58.335583845,3.4879760833999995,50.792374026000005,6.9058305439
Texas,El Paso,38.71,320.278,56,802,12,0.15183065408550586,2.507836990595611,0.0027112616800983188,0.0954296117371283,1.4962593516209477,5971.6534034999995,26.804180446999997,8.559889676900001,13.836055884,28.6,8.1,20.9,81.761375488,16.859143745,29.943502825,580.7,44.799485989,22.615213331,48.19076,44.36473,92.29766,4428.0,29.0,32.0,86.5,65.096005926,359136.0,4.2382273011,28.9,89354.0,18467.0,37.502592733,4.9499648981,47.013418284,9.5,t,18.267888224,12.796836342999999,5.847024845599999,0.8760017596999999,80.45256896,29.6,80.479273227,313.65435929,14.337640982,13.082040042000001,9.6,9.6,9.5742072715,36.437795096,29.129648557,8.833751486699999,78.02483000000001,43948.0,61714.0,20.962712336,462.08116059,61.423883428,13.89564483,27.118386028000003,12.261792335,3.0509373683999996,1.0445336232,1.3480692422999998,0.22158575949999998,82.95026630699999,11.642470247,14.846104454,50.733266885,2.1743664811000003
Texas,Ellis,38.71,71.30199999999999,52,148,6,0.11116230848980532,5.699481865284974,0.0021377367017270253,0.08524363552586108,4.054054054054054,6613.786039199999,15.928453688,7.218440385499999,13.138732445,38.0,7.6,26.9,65.958826282,16.544541258,32.53968254,335.2,27.125325574,18.206710911,40.31794,32.8808,63.5324,5283.0,38.0,50.0,93.1,61.154074955,89935.0,3.2957135709,14.0,132840.0,33175.0,22.321092591,9.0427370119,52.101588625,10.5,t,14.441037077999999,10.495327103,3.6149056779000004,1.0500882818000001,81.727823033,46.0,78.29904788,339.21391222,10.072365975,11.133040814000001,12.5,13.6,6.3332788102999995,33.612983876,21.597270148000003,11.113837095,55.172880000000006,76792.0,79390.0,29.744350601,119.15173329999999,72.994269341,10.054646813,26.722619764,12.807351925,10.815555407,0.8621458347,0.8175616933,0.1471276667,26.644040215,59.882632248,4.5691856255,50.67154863,31.975135352
Texas,Falls,38.71,8.754,45,6,0,0.034409588805413775,0.0,0.000764657529009195,0.034409588805413775,0.0,8178.5320194999995,23.1299135,9.6153846154,17.621546435,39.6,6.3,35.4,44.688234636000004,16.366978667999998,32.0,464.5,56.720098644,22.133333333000003,11.46986,23.0747,17.30603,10517.0,37.0,34.0,96.6,39.794520548,6668.0,3.8542291542,27.7,78114.0,12433.0,32.007627349,12.043356082,61.502042331999995,10.0,t,14.049586777,10.852858482,3.4894398531,1.1753902663,78.461271877,47.8,76.982952276,442.11573943,13.492981286,14.211472602,15.5,20.4,6.520750051399999,34.734313291,25.778388278,13.666228647,40.38073,37428.0,45375.0,37.817113926,40.981872073000005,73.78270001899999,14.234949833,20.842226709000002,18.154023652,23.051629651,1.1479665417,0.6345543698,0.20767233920000003,23.697721373,50.75281223,2.2082795103999997,52.523795789,67.356990932
Texas,Fannin,38.71,14.912,49,19,0,0.06677117807582883,4.3478260869565215,0.0013626771035883435,0.05515879928003251,0.0,10505.308843,17.2612212,7.415345049299999,15.582923899,30.2,6.4,30.7,39.324782545,19.232736233,28.301886791999998,258.4,32.233424991999996,21.914810473000003,20.32166,22.671879999999998,102.02346999999999,6735.0,37.0,43.0,97.7,50.42662116,16471.0,3.0599235019,19.5,98526.0,21746.0,24.91315826,12.192997735999999,88.19681323299999,10.0,f,13.643926789000002,10.442477876,2.7870216306,0.9983361065,80.56454648100001,45.9,74.38922004300001,512.21145632,11.304854265,12.433336339,6.8,16.8,13.465792762000001,31.661261475,25.31880109,13.748685594000001,42.50978,53111.0,53875.0,16.981915734,10.427812237000001,73.231951598,9.6125636379,21.478773451,18.511590999000003,6.3679646319000005,1.3773167829,0.7651759905,0.0736836139,11.585331293,78.495720682,2.2494068345,46.916624157,70.529264337
Texas,Fort Bend,38.71,337.523,65,695,17,0.1774255126642853,2.6529108327192334,0.0027296232717582353,0.09087010412798695,2.446043165467626,4344.8546707,15.373437012,8.769710247799999,11.728355735,29.1,7.5,21.3,89.254067905,17.917411099000002,25.414364641,386.1,12.035047483,13.518509274000001,84.98643,54.07066,70.31724,4619.0,37.0,46.0,93.6,76.788262663,382102.0,3.9727611999000003,10.4,178345.0,43395.0,21.181813742,5.0207366885,34.069798436,11.7,f,13.702276708,10.536990307,3.37186223,0.6187974314,81.866854161,57.5,82.984029424,219.60503855,9.1302121431,9.854722027200001,7.6,13.9,7.0545057664,32.487863181,16.083592525,8.3750328036,67.01715,92310.0,114685.0,35.810283703,132.51699245,77.690434541,11.137273055,27.480078897,11.05884563,20.23943401,0.6026466697999999,20.794737123,0.0917678059,24.679193459,32.530227528000005,5.3889342099,50.930370701,5.535767670299999
Texas,Galveston,38.71,324.33299999999997,56,541,22,0.20176936209840138,4.142011834319527,0.003603024323185739,0.16147518475626502,4.066543438077634,7620.0147596,20.413934547,8.540460387000001,18.731028807,33.7,6.9,27.5,84.454651247,20.852546126,33.333333333,505.6,26.651502487,15.40080016,73.12647,45.87292,110.98286,6567.0,35.0,44.0,92.3,64.673737234,164757.0,4.5982871744,16.6,145194.0,26412.0,29.509145344,7.402189615399999,67.367187786,10.3,t,15.170506115999999,12.291164217999999,2.9606258374000003,0.7779746726000001,81.20015949,40.8,77.690199314,388.58422601,11.409956724,12.504303045999999,11.6,16.6,7.815205809400001,34.694940115,18.855809962000002,7.3784964223000005,88.78629000000001,71959.0,82730.0,30.793551263,230.38018305,66.258883547,12.674742099000001,24.236585871,14.384858977999999,12.641688123,0.8032199828000001,3.4674006333,0.1080233212,25.002219656999998,57.028026873,3.6196210725,50.832519459,6.149827159500001
Texas,Grayson,38.71,54.211999999999996,45,60,0,0.059478420009150525,0.0,0.0013217426668700116,0.045752630776269634,0.0,8890.5866767,16.860260315,7.7920891567999995,14.841121999,30.4,6.8,33.8,66.638814663,18.701534112,28.828828829000003,379.0,39.958158996,19.53349215,47.27772,61.94446,122.39628,7234.0,35.0,50.0,92.6,59.154284218,63488.0,3.2462827621,16.6,103177.0,23156.0,32.350608144,11.438157694000001,67.40694961,10.2,t,14.705258694000001,11.118265722,3.032230704,1.1768447837,78.44507648,31.8,76.19290752,440.12337429999997,11.252689285,12.601282385,13.0,17.0,7.889556782200001,31.415451397,22.883180347,11.914080557,74.63188000000001,51403.0,56933.0,30.020199508,107.13467406,67.416644077,11.253650622,23.764282676,17.625810689,5.939204872,1.7837018904,1.5329387794999998,0.0835877037,13.837496547999999,74.9751849,2.3669228343,51.214633819,43.150475277
Texas,Gregg,38.71,173.75599999999997,58,58,0,0.09483897638752664,0.0,0.0016351547653021834,0.04701419342287646,0.0,9482.836277600001,19.589410124,7.9222011385,16.109610447999998,30.3,6.0,27.7,81.591226485,17.414680769,26.984126984,713.3,51.692307692,21.327168405,86.73308,93.76996,155.20545,4924.0,39.0,48.0,93.3,55.908134092,57815.0,4.1183083975,20.9,99299.0,21532.0,38.442107922,14.185316981,71.344100199,10.2,t,17.284629772,13.587076787,3.3557046980000003,1.1882495324,83.895268047,19.9,75.663986346,471.90191964,12.393732175999999,13.321584348,10.4,20.2,10.344403193,33.325569105999996,25.918968535,11.507536152,134.9964,50610.0,58981.0,25.173738828,179.90299371,59.312132127,13.715999727,25.827964464,15.371805961,20.230868100000002,1.0128772018,1.4057409847,0.1050870201,19.188889877,57.090544593000004,3.9405458431000002,51.407761889,13.36235932
Texas,Harris,38.71,1039.075,64,4653,71,0.16320723493331157,2.106926520937582,0.0025501130458329933,0.1000004298320646,1.5258972705781215,6509.560255699999,18.852601534,8.7174646209,13.852121658,27.7,7.1,22.7,90.566209704,20.458969633,35.632730733,592.2,34.331122549,22.060025159000002,58.92998000000001,68.31795,117.77928999999999,5042.0,33.0,44.0,87.2,60.442383755,2304397.0,4.3600560147000005,24.8,125953.0,25426.0,36.148004508,5.467463861900001,55.416611677,12.0,t,20.141447410999998,14.991612068,5.6627784359,0.9373413355,79.658390145,47.2,79.60954272,328.81089453,11.002335667999999,11.632156507000001,10.0,16.3,6.3404304364,33.924194751,26.964611395,11.117659238,90.38826,60241.0,87882.0,36.105176678,615.93345368,54.667044735,15.634602171,26.639401918,10.519346216,18.753893430999998,1.0624824017,7.4250327596000005,0.124823911,43.317110836000005,29.088951456,11.748715917,50.328681683,1.2132803285
Texas,Hays,38.71,122.14399999999999,55,155,1,0.09464531319206472,0.9852216748768473,0.0017208238762193586,0.07226612583630557,0.6451612903225806,5089.6614926,18.020594954,7.2379467498,14.14718491,30.0,7.7,19.4,72.410522765,22.712249167,38.759689922,654.1,18.029597721,16.722155948,43.35968,36.83225,96.57236,3952.0,37.0,46.0,88.0,69.208369284,114386.0,2.9592782333999996,12.1,122578.0,26921.0,24.937135064,5.921159987899999,51.892103588000005,10.3,t,20.722891565999998,17.008472562999998,3.8476486592000003,1.0182666148000001,78.570381876,49.9,80.440354175,266.13904723,10.987611047,11.854049608,8.0,13.2,6.2294638933,29.841658253000002,19.177147097,10.668661526000001,58.392590000000006,68180.0,73474.0,22.094130853000003,299.41840932,61.836035045,16.187113342,22.989161438000004,10.988586495,3.6886147931,1.2320835823,1.7180895742,0.1369979922,39.62431108,53.202833388,3.7443576026,50.25131271,31.712145226
Texas,Hidalgo,38.71,211.77700000000002,45,368,7,0.043803541696440296,1.8567639257294428,0.0009734120376986733,0.04275783380448283,1.9021739130434785,5609.148247,30.499781838,8.2134098376,14.561317140999998,34.4,6.7,21.6,59.301675725,16.270067137999998,33.647798742,475.3,52.865663796999996,31.207924125,44.96544,26.56076,59.01109,5360.0,34.0,46.0,89.9,48.249237089,348672.0,6.5623279185,40.4,84317.0,14937.0,37.01592308,3.5670258092,29.789496966999998,9.4,t,26.310583581,14.90104773,12.781624354000002,2.3826794153,80.323252462,21.9,82.09747902,290.51967195,16.286682685,14.833602974000001,11.1,11.4,21.250281975,33.310169618,42.397494784,12.1821504,81.06806999999999,38785.0,51680.0,31.732213192,248.9830114,68.106131242,15.323935855999999,32.561762434,11.089118287,0.41365500340000005,0.534564213,1.0602363445999998,0.0441139618,92.37544446,6.0469617375,20.002365667,50.980149872,5.1386929524000005
Texas,Hockley,38.71,9.816,49,20,1,0.08662508662508663,5.0,0.0017678589107160535,0.08662508662508663,5.0,8548.623826899999,21.931287221999998,9.3538183461,14.672073420999999,28.6,6.9,33.6,65.798997166,18.538219317,39.130434783000005,524.1,40.200286123000005,20.643799472,56.306309999999996,47.867709999999995,65.27415,3907.0,31.0,31.0,88.3,55.47635605,11562.0,3.1049991351,28.1,97150.0,20876.0,29.324055666,12.127512128,83.366995264,7.5,t,11.474398519000001,5.891959798999999,4.5033929673,1.3571869216999999,78.33956325,26.2,76.57456019,441.94462495,12.168487587000001,12.472865743,7.2,11.9,17.432875005,32.432869025,25.071028181,11.478288633,43.5161,46764.0,55500.0,22.541377545,54.572941601000004,70.186257236,7.299270073,25.739773716,14.673629242999999,3.4682332463,1.3577023499,0.5613577022999999,0.0652741514,48.664055701,46.140121845,4.5454545455,50.139251523,39.847394811
Texas,Jefferson,38.71,109.48299999999999,45,354,24,0.13811993023773014,7.062146892655368,0.00306933178306067,0.13811993023773014,6.779661016949152,9534.5637641,20.915803628,10.120481928,16.567076593,35.0,5.7,32.0,65.082271983,17.450521828,20.0,629.3,41.67837572,20.240634908,56.57455,57.64683,95.29374,5931.0,39.0,42.0,88.3,52.640247483,108181.0,6.3403000527,27.8,102944.0,18968.0,42.531611784,11.588028045,69.546931212,10.0,t,16.084807907000002,13.31402972,2.7472235507,0.8767734736,89.781623403,20.6,75.884206349,458.58265545,12.246836242999999,12.98908758,14.2,22.8,7.9681024063,35.194783746,24.443320539000002,10.590976824,117.25443999999999,48121.0,64570.0,45.690049732,310.43063498,61.301887193999995,12.488379647,23.992454931999998,14.434845354,33.143791593,1.0180352234,4.0148862161,0.0964702099,21.535993976,39.828863416,4.334743177,48.714710923,8.4020089348
Texas,Johnson,38.71,88.613,50,90,4,0.06814065666074919,3.508771929824561,0.0013628131332149838,0.053795255258486205,4.444444444444445,7590.331781399999,16.373406127,6.758821895,14.507444179,38.9,7.4,28.1,70.569255436,20.624871439,22.522522523000003,290.5,35.183337171999995,17.837339563,46.02483,36.76449,71.19473,6065.0,37.0,46.0,94.7,52.511046705,79949.0,3.4384420068,15.5,112554.0,29975.0,25.001768159,7.7106532537,59.557080823999996,10.5,t,12.815515961,9.3612231498,3.4892353378,0.6959910912999999,87.47276102299999,54.2,77.087294,392.74432172,10.749749957,11.791182402999999,12.2,14.0,7.442440156799999,29.957954563,21.49009911,10.179326049,53.10426999999999,62635.0,64684.0,32.037009493,101.51170479,74.036468024,9.2564298447,25.992495375,14.133320884000002,3.3986729769,0.9838878158,0.9471233244,0.49894666810000005,22.016678240999997,71.155630511,3.1413921141000003,50.135094916999996,37.874170166999996
Texas,Lavaca,38.71,7.986000000000001,51,6,1,0.029907287409032004,16.666666666666664,0.0005864174001770982,0.029907287409032004,16.666666666666664,6553.8721132,16.155863494000002,7.3981191223,12.803812709,35.5,7.6,33.5,62.295592587,18.33732477,25.0,159.5,32.090841767,18.196625187000002,69.78367,29.8359,14.91795,5587.0,42.0,35.0,98.7,51.287178205,8784.0,3.1534608379000004,22.2,112427.0,22065.0,26.615646259000002,12.461369754000001,70.324901043,9.6,t,14.276485787999999,6.6840052016,7.1705426357,0.5813953488,81.840656254,31.9,78.887993493,348.40584213,10.475478154,11.738988119000002,19.0,14.7,3.7850202155000003,29.759443887,21.065535125,12.26661313,54.69915,51128.0,57834.0,28.910461295,26.99060466,75.03867973199999,7.2300727123,23.625062158000002,23.286921929000002,5.8478368971000005,0.6364992541,0.5072103431,0.08453505720000001,19.249129785999997,73.182496271,2.0051194539,51.158627548000005,81.316513523
Texas,Lubbock,38.71,130.942,52,535,45,0.1910066344499959,8.404802744425385,0.0036732045086537673,0.17528053075599967,8.411214953271028,8347.4807303,20.563234125999998,8.8743528753,14.618253287,34.7,7.0,26.8,89.65358945,19.283906512999998,35.602094240999996,795.8,33.967727128,15.965177044,82.23442,54.64979,155.16636,4034.0,37.0,45.0,91.4,64.910854879,157225.0,3.0599459374,20.3,101909.0,20616.0,38.165400561999995,8.7148824638,76.06673995,8.2,t,18.752579684,15.503912072,3.2056867691,1.2749369411,79.926032464,10.4,76.608864497,433.82146546,12.281303400999999,13.028380101,7.9,15.9,8.154473124099999,34.216088671,18.787267767,9.438453445599999,144.43158,50377.0,58838.0,28.822366406999997,480.79966967,55.222177653,17.287478314,23.84031853,12.426320378,7.019244531799999,1.1212965011,2.451758552,0.1349979832,35.934186043000004,53.019075378000004,1.90949302,50.729314405,11.335540166
Texas,Matagorda,38.71,12.769,53,63,3,0.17372421281216072,7.8125,0.003277815336078504,0.17100977198697068,4.761904761904762,9897.3777015,23.477611819,8.5486018642,16.11490721,37.7,6.0,33.7,66.898261675,16.663297637,32.558139535,309.4,54.618768328,21.772360401999997,38.00217,32.82994,41.03743,6173.0,28.0,38.0,92.7,47.162177783000004,16912.0,6.1258278146,27.8,91414.0,16354.0,36.612767745,14.929424539000001,81.036395675,9.8,t,17.453347969,12.313988095,3.915111599,1.9392608855000002,82.580770728,26.1,75.592033732,480.51659989999996,13.037682718,13.304799906,9.8,16.9,17.376645289000002,33.116549338,26.241772811,12.019826518,54.71657,48830.0,58686.0,30.309498941999998,87.14123112,68.29715459100001,15.013074912,25.508864084000002,17.019588531,10.335959728999999,1.3815933465,1.8849857737,0.1285839352,42.911468593,43.658349748,6.6210045662,49.619719851000006,36.417633916
Texas,McLennan,38.71,93.09299999999999,51,91,4,0.03741159520653986,4.25531914893617,0.000733560690324311,0.03621760812548008,4.395604395604396,7298.8494537,20.283649634,8.2675546785,15.744620118,32.8,5.5,23.6,65.814410871,18.780887596,26.436781609,845.7,33.565539009,17.910175472,74.42519,52.23737,153.17725,6017.0,44.0,49.0,90.5,58.488992662,118786.0,3.5711279107,23.4,100595.0,19738.0,37.36523797,11.701073394000002,58.411214953000005,10.4,t,18.67867179,15.459415395,2.9878992945999996,1.152721225,82.308450578,17.1,78.147354436,388.88115054,12.201968645,13.256973958,9.8,18.3,20.173622481,32.014989396,21.601606882,9.5728666855,72.26824,48858.0,59305.0,34.237244385,337.57565762,58.640519352,15.719436712,24.689423307,14.380987167999999,14.02435911,1.1327261229999999,1.7980652535,0.11822141580000001,26.730608349,55.62926392399999,4.4393818648000005,51.115248206000004,23.351893949
